barriers_anthropogenic_id,stream_crossing_id,dam_id,modelled_crossing_id,crossing_source,crossing_type,crossing_name,barrier_status,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_barriers_anthropogenic,observedspp_dnstr,observedspp_upstr,stream_order,stream_magnitude,gradient,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,study_area,external_crossing_reference,utm_zone,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,reviewer,misc_point_id,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,geometry,easting,northing
12533,NA,NA,4606029,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831576,356528954,2097.621252120805,300.625474.584724.412090.240087.667860,300.625474.584724.412090.240087.667860.283925,ELKR,"{8493,8478,1560,1548,3257}",NA,NA,3,5,0.0685,376.2049,9.57,9.38,0,1.42,0.13,0.01,0.26,2.17,1.56,1.09,0.01,0.2,0.2,0,0,0,0,0,0.21,0,0,0,2.77,2.77,0,0,0,0,0,1.84,0.64,0.29,0,0.2,0.2,0,0,NA,0,0,0.2,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,33,NA,NA,NA,NA,NA,"c(666040.995721534, 5517127.99727645)",666040.9957215335,5517127.997276446
13580,NA,NA,4607429,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832791,356495680,311.8109527554487,300.625474.584724.412090.240087.525751,300.625474.584724.412090.240087.525751,ELKR,"{8525,1548,3257}",NA,NA,3,9,0.1043,698.7739,12.88,12.7,0,0,0.18,0,1.03,0.17,3.7,0.73,1.37,9.62,9.44,0,0,0.18,0,1.03,0.17,3.7,0.59,1,2.6,2.6,0,0,0,0,0,0.02,2.58,0,0,2.6,2.6,0,0,NA,0,0,0.02,2.58,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,34,NA,NA,NA,NA,NA,"c(664914.836447614, 5512503.59934263)",664914.8364476137,5512503.59934263
1451,62426,NA,NA,ASSESSED,ROUND,Grave Creek FSR,BARRIER,706829410,356528119,10538,300.625474.584724.478727,300.625474.584724.478727.797957,ELKR,"{12838,1450,3127,1448,8368,1447,1446}","{BT,DV,EB,KO,LSU,MW,RB,RSC,TR,WCT}",{WCT},2,3,0.0984,402.8934,5.25,5.25,NA,NA,0,0,0,0.07,2.92,1.36,0,3.39,3.39,0,0,0,0,0,0.07,2.75,0.58,0,3.31,3.31,NA,NA,0,0,0,0.07,2.83,0.42,0,3.24,3.24,0,0,NA,0,0,0.07,2.76,0.42,0,elk,GRAV013,11,Grave Creek,Grave Creek FSR,BARRIER,2.5,MEDIUM,VAST RESOURCE SOLUTIONS INC.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62566,ali,35,NA,NA,NA,NA,NA,"c(661605, 5524478)",661605,5524478
21447,NA,NA,24734840,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832469,356476818,1607.3302003544554,300.625474.584724.427766.030001,300.625474.584724.427766.030001.390415,ELKR,"{8574,7645,13109}",NA,NA,1,1,0.0302,NA,1.75,1.75,NA,NA,0,1.2,0.55,0,0,0,0,0.55,0.55,0,0,0,0,0.55,0,0,0,0,1.75,1.75,NA,NA,0,1.2,0.55,0,0,0,0,0.55,0.55,0,0,NA,0,0.55,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,36,NA,NA,NA,NA,NA,"c(651835.338164491, 5515251.65308018)",651835.3381644913,5515251.653080181
8399,NA,NA,4601173,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831632,356498845,170.84206649049668,300.625474.584724.427766.483735,300.625474.584724.427766.483735,ELKR,NA,NA,NA,3,8,0.1476,694.0779,13.53,11.88,0,1.14,0.23,0.03,0.11,1.05,1.7,2.72,1.63,0.06,0.07,0,0,0,0,0,0,0.07,0,0,0.64,0.64,0,0,0,0,0,0,0.25,0.39,0,0.07,0.07,0,0,NA,0,0,0,0.07,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,37,NA,NA,NA,NA,NA,"c(645281.00135874, 5519234.98618965)",645281.0013587396,5519234.986189649
10956,NA,NA,4603972,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706808213,356547332,575.3724294840545,300.625474.584724.838648.177120,300.625474.584724.838648.177120,ELKR,"{10424,10423,11032}",NA,NA,3,5,0.3422,37.9822,3.37,3.37,NA,NA,0,0,0,0,0,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,165,NA,NA,NA,NA,NA,"c(646460.029317511, 5580400.94013287)",646460.029317511,5580400.940132869
3103,197537,NA,NA,ASSESSED,ROUND,Highway 43,BARRIER,706830645,356562897,1887,300.625474.584724.451535.403402.090273,300.625474.584724.451535.403402.090273,ELKR,"{7544,8443,3120,9469,21444,21443,9484,7642}",NA,{EB},2,3,0.0291,266.9929,7.81,7.81,NA,NA,0,0.94,1.01,0.17,1.68,1.43,0.85,0.53,0.53,0,0,0,0.52,0,0,0,0,0,3.76,3.76,NA,NA,0,0.94,1.01,0.15,1.53,0.13,0,0.52,0.52,0,0,NA,0.52,0,0,0,0,0,elk,4600184,11,North Littlemoor Creek,Highway 43,BARRIER,1.6,MEDIUM,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198437,ali,38,NA,NA,NA,NA,NA,"c(650954, 5522199)",650954,5522199
21476,NA,NA,24734904,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831576,356528954,2377.423022604688,300.625474.584724.412090.240087.667860,300.625474.584724.412090.240087.667860.283925,ELKR,"{21475,12533,8493,8478,1560,1548,3257}",NA,NA,3,5,0.0728,376.2049,9.29,9.1,0,1.42,0.13,0.01,0.26,1.89,1.56,1.09,0.01,5.87,5.87,0,0,0,0,0,1.57,1,0.63,0.01,2.49,2.49,0,0,0,0,0,1.56,0.64,0.29,0,2.49,2.49,0,0,NA,0,0,1.56,0.64,0.29,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,39,NA,NA,NA,NA,NA,"c(666241.774298394, 5516954.21052739)",666241.774298394,5516954.210527391
13182,NA,NA,4606829,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706829656,356519847,539.8216840351897,300.625474.584724.487017,300.625474.584724.487017,ELKR,{7521},NA,NA,1,1,0.0422,NA,2.32,1.48,0,10.27,0.83,0.09,1.24,0,0.15,0,0,1.95,1.39,0,8.17,0.56,0,1.24,0,0.15,0,0,2.32,1.48,0,10.27,0.83,0.09,1.24,0,0.15,0,0,1.95,1.39,0,8.17,NA,0,1.24,0,0.15,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,40,NA,NA,NA,NA,NA,"c(653938.048897306, 5524686.9518716)",653938.0488973064,5524686.951871605
7470,NA,NA,4600090,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831401,356507537,262.43816693216667,300.625474.584724.451535.208257,300.625474.584724.451535.208257,ELKR,"{3119,7642}",NA,NA,2,2,0.0307,391.7265,6.16,6.16,NA,NA,0,0.01,0.3,0.04,1.42,1.19,1.31,0.29,0.29,0,0,0,0,0.29,0,0,0,0,1.13,1.13,NA,NA,0,0,0.29,0,0.84,0,0,0.29,0.29,0,0,NA,0,0.29,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,41,NA,NA,NA,NA,NA,"c(651828.222041439, 5519595.02466923)",651828.2220414393,5519595.024669231
21471,NA,NA,24734896,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830478,356450004,577.1258346408499,300.625474.584724.412090.240087.773806,300.625474.584724.412090.240087.773806,ELKR,"{12716,1548,3257}",NA,{WCT},2,7,0.0926,1193.1312,15.89,15.3,0,0.35,0.59,0.22,0.19,3.59,9.17,1.09,0.1,11.4,11.08,0,0,0.31,0.03,0.19,3.06,6.58,0.28,0,6.48,6.2,0,0.35,0.28,0.2,0,1.2,4.42,0.29,0.1,2.56,2.55,0,0,NA,0.01,0,0.67,1.88,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,42,NA,NA,NA,NA,NA,"c(665215.672348985, 5519908.17432337)",665215.6723489851,5519908.174323374
8368,NA,NA,4601138,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706829538,356528119,9194.58133964507,300.625474.584724.478727,300.625474.584724.478727.698691,ELKR,"{1447,1446}","{BT,DV,EB,KO,LSU,MW,RB,RSC,TR,WCT}","{RB,WCT}",3,11,0.042,1299.1334,20.08,19.73,0,0,0.35,0.15,0.43,2.43,5.74,6.01,1.41,0.05,0.05,0,0,0,0,0.05,0,0,0,0,11.29,10.94,0,0,0.35,0.15,0.22,2.34,4.9,3.02,0.15,0.05,0.05,0,0,NA,0,0.05,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,43,NA,NA,NA,NA,NA,"c(660468.093333639, 5524224.02408637)",660468.0933336385,5524224.024086366
8434,NA,NA,4601210,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706829861,356533147,3622.916262600904,300.625474.584724.485298,300.625474.584724.485298.246987,ELKR,"{7429,8419,9481,7430}",NA,NA,3,14,0.0725,1422.5305,24.48,24.27,0,1.07,0.21,0.14,0.08,2.66,8.62,3.3,3.06,0.08,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,44,NA,NA,NA,NA,NA,"c(649994.997414168, 5524862.98572276)",649994.9974141675,5524862.985722763
21460,NA,NA,24734856,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832411,356569657,1688.5922813214029,300.625474.584724.427766.030001.284549,300.625474.584724.427766.030001.284549,ELKR,"{8568,21462,8573,3094,13109}",NA,NA,3,5,0.0259,403.8629,12.05,12.03,NA,NA,0,1.21,0.35,0.53,1.47,1.08,0.63,0.41,0.42,0,0,0,0.42,0,0,0,0,0,1.09,1.09,NA,NA,0,0.86,0.23,0,0,0,0,0.42,0.42,0,0,NA,0.41,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,45,NA,NA,NA,NA,NA,"c(651593.530443155, 5516634.89347965)",651593.5304431546,5516634.893479646
8419,NA,NA,4601193,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706829668,356533147,2159.2873270970094,300.625474.584724.485298,300.625474.584724.485298.074097,ELKR,"{9481,7430}",NA,NA,3,18,0.026,2061.9912,33.77,33.56,0,1.07,0.21,1.33,1.69,4.15,9.22,3.91,3.17,0.58,0.59,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,46,NA,NA,NA,NA,NA,"c(651372.996280944, 5525039.00674798)",651372.996280944,5525039.00674798
9484,NA,NA,4602344,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830945,356551142,2396.7937248676653,300.625474.584724.451535,300.625474.584724.451535.232924,ELKR,{7642},NA,{EB},3,12,0,1879.1712,32.27,31.94,0,2.24,0.33,8.56,1.32,2.04,3.73,3.76,3.5,3.35,3.02,0,0,0.33,3.03,0,0,0,0,0,16.64,16.31,0,2.24,0.33,8.56,1.32,1.99,3.58,0.85,0,3.36,3.03,0,0,NA,3.03,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,47,NA,NA,NA,NA,NA,"c(652354.945056665, 5520233.99907196)",652354.9450566652,5520233.999071963
3098,197532,NA,4600038,ASSESSED,ROUND,Driveway,POTENTIAL,706830688,356551142,5774.459134498051,300.625474.584724.451535,300.625474.584724.451535.403402,ELKR,"{3097,3121,9484,7642}",{EB},{EB},1,1,0.0046,NA,1.76,1.76,NA,NA,0,1.17,0.31,0.16,0,0.12,0,1.29,1.29,0,0,0,1.17,0,0,0,0.12,0,1.76,1.76,NA,NA,0,1.17,0.31,0.16,0,0.12,0,1.29,1.29,0,0,NA,1.17,0,0,0,0.12,0,elk,4600038,11,Dalzell Creek,Driveway,POTENTIAL,1.2,MEDIUM,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198432,ali,48,NA,NA,NA,NA,NA,"c(651917, 5522888)",651917,5522888
10966,NA,NA,4603982,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706806088,356540180,1904.2986076326404,300.625474.584724.865829.072128,300.625474.584724.865829.072128,ELKR,"{10929,11027,13031,10989}",NA,NA,3,7,0.0377,83.2092,4.21,4.21,NA,NA,0,0.02,0.23,0.19,0.24,0.43,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,166,NA,NA,NA,NA,NA,"c(644968.964049489, 5584132.0230108)",644968.9640494892,5584132.023010798
3121,197558,NA,4600039,ASSESSED,ROUND,Lower Elk Valley Road,BARRIER,706830688,356551142,5304.156818264351,300.625474.584724.451535,300.625474.584724.451535.403402,ELKR,"{9484,7642}",NA,{EB},1,1,0.0013,NA,2.23,2.23,NA,NA,0,1.64,0.31,0.16,0,0.12,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,2.23,2.23,NA,NA,0,1.64,0.31,0.16,0,0.12,0,0.2,0.2,0,0,NA,0.2,0,0,0,0,0,elk,4600039,11,Dalzell Creek,Lower Elk Valley Road,BARRIER,3.8,MEDIUM,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198458,ali,50,NA,NA,NA,NA,NA,"c(651833, 5522544)",651833,5522544
9427,NA,NA,4602279,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830782,356554558,404.43146994671054,300.625474.584724.462677,300.625474.584724.462677,ELKR,{13108},NA,NA,2,2,0.0372,98.2916,4.6,3.85,0,7.92,0.76,0.27,1.06,0.09,0.08,0.24,1.86,0.5,0.51,0,0,0,0,0.5,0,0,0,0,2.24,1.49,0,7.92,0.76,0.27,1.06,0.09,0.02,0.04,0,0.5,0.51,0,0,NA,0,0.5,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,51,NA,NA,NA,NA,NA,"c(653456.996279608, 5520352.01156613)",653456.9962796075,5520352.011566131
8568,NA,NA,4601353,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832411,356569657,1356.2273297397912,300.625474.584724.427766.030001.284549,300.625474.584724.427766.030001.284549,ELKR,"{21462,8573,3094,13109}",NA,NA,3,5,0.0204,403.8629,12.38,12.36,NA,NA,0,1.54,0.35,0.53,1.47,1.08,0.63,0.33,0.33,0,0,0,0.33,0,0,0,0,0,1.42,1.42,NA,NA,0,1.19,0.23,0,0,0,0,0.33,0.33,0,0,NA,0.33,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,52,NA,NA,NA,NA,NA,"c(651702.247734422, 5516322.9792523)",651702.2477344223,5516322.979252299
8420,NA,NA,4601194,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830648,356548789,2740.3306024545664,300.625474.584724.451535.403402,300.625474.584724.451535.403402.255411,ELKR,"{3104,8444,7473,3095,21444,21443,9484,7642}",NA,{EB},3,6,0.1164,400.8903,9.14,9.14,NA,NA,0,0,0,0.02,0.85,0.99,1.81,0.16,0.16,0,0,0,0,0,0,0.16,0,0,1,1,NA,NA,0,0,0,0,0.85,0.15,0,0.16,0.16,0,0,NA,0,0,0,0.16,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,53,NA,NA,NA,NA,NA,"c(650313.900764374, 5521936.1983763)",650313.9007643736,5521936.198376302
8525,NA,NA,4601308,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832791,356495680,105.87793193703027,300.625474.584724.412090.240087.525751,300.625474.584724.412090.240087.525751,ELKR,"{1548,3257}",NA,NA,3,9,0.105,698.7739,13.08,12.9,0,0,0.18,0,1.03,0.17,3.91,0.73,1.37,0.2,0.2,0,0,0,0,0,0,0.21,0,0,2.8,2.8,0,0,0,0,0,0.02,2.79,0,0,0.2,0.2,0,0,NA,0,0,0,0.21,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,54,NA,NA,NA,NA,NA,"c(664723.012584353, 5512548.02687632)",664723.0125843526,5512548.026876317
8421,NA,NA,4601195,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830645,356562897,2408.389111907399,300.625474.584724.451535.403402.090273,300.625474.584724.451535.403402.090273,ELKR,"{3103,7544,8443,3120,9469,21444,21443,9484,7642}",{EB},NA,2,3,0.0276,266.9929,7.28,7.28,NA,NA,0,0.42,1.01,0.17,1.68,1.43,0.85,0.41,0.41,0,0,0,0.42,0,0,0,0,0,3.24,3.24,NA,NA,0,0.42,1.01,0.15,1.53,0.13,0,0.42,0.42,0,0,NA,0.42,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,55,NA,NA,NA,NA,NA,"c(650538.847449727, 5522490.35910443)",650538.8474497275,5522490.359104434
21457,NA,NA,24734850,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831905,356569657,2814.496028472677,300.625474.584724.427766.030001.284549,300.625474.584724.427766.030001.284549,ELKR,"{7545,21458,21459,21460,8568,21462,8573,3094,13109}",NA,NA,3,5,0.0387,403.8629,10.92,10.92,NA,NA,0,0.34,0.09,0.53,1.47,1.08,0.63,0.03,0.03,0,0,0,0,0.04,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,56,NA,NA,NA,NA,NA,"c(651034.548207702, 5517524.81662604)",651034.5482077016,5517524.816626044
8425,NA,NA,4601199,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706830196,356562897,4044.32087068875,300.625474.584724.451535.403402.090273,300.625474.584724.451535.403402.090273.537794,ELKR,"{8427,8423,9418,8421,3103,7544,8443,3120,9469,21444,21443,9484,7642}",{EB},NA,1,1,0.051,NA,3.09,3.09,NA,NA,0,0,0,0.15,1.3,0.78,0.53,0.12,0.12,0,0,0,0,0,0.12,0,0,0,1.52,1.52,NA,NA,0,0,0,0.12,1.28,0.13,0,0.12,0.12,0,0,NA,0,0,0.12,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,57,NA,NA,NA,NA,NA,"c(649688.999927578, 5523802.9311819)",649688.9999275783,5523802.9311819
7749,NA,NA,4600454,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838739,356566802,29.94725666649187,300.625474.584724.412090.745541.716097,300.625474.584724.412090.745541.716097,ELKR,"{7738,7742,7728,7736,7733,7747,7737,7752,7731,7735,7746,7730,12916,21326}",NA,NA,3,4,0.1613,255.9418,5.94,5.94,NA,NA,0,0,0,0,0.93,0.82,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,NA,NA,0,0,0,0,0.35,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,58,NA,NA,NA,NA,NA,"c(673679.075230735, 5489969.05664115)",673679.0752307345,5489969.056641151
8604,NA,NA,4601395,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835143,356475724,653.2702430814419,300.625474.584724.412090.240087.140502.467924,300.625474.584724.412090.240087.140502.467924,ELKR,"{21375,7983,10321,8003,10322,7504,13043,13045,7500,13168,7999,13171,7640}",NA,NA,3,5,0.121,280.0673,7.23,7.23,NA,NA,0,0,0,0,0.5,0.34,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.56,NA,NA,0,0,0,0,0.46,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,59,NA,NA,NA,NA,NA,"c(666728.001107487, 5503605.00912519)",666728.0011074875,5503605.009125192
8605,NA,NA,4601396,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835145,356561989,4808.745306324852,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.467924,ELKR,"{21375,7983,10321,8003,10322,7504,13043,13045,7500,13168,7999,13171,7640}","{EB,RB,WCT}",NA,2,5,0.0887,439.7818,7.24,7.24,NA,NA,0,0.08,0.03,0,2.62,0.51,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,1.53,NA,NA,0,0.08,0.03,0,1.42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,60,NA,NA,NA,NA,NA,"c(666436.798572089, 5504002.51977803)",666436.7985720893,5504002.519778035
11153,NA,NA,4604207,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840565,356563442,214.3644223738687,300.625474.584724.412090.780075.333848,300.625474.584724.412090.780075.333848,ELKR,"{11151,11152,11154,11769,1512,21326}",NA,NA,3,11,0.0855,676.0677,10.9,10.9,NA,NA,0,0,0.03,0.3,5.19,1,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,5.54,NA,NA,0,0,0.02,0.3,4.42,0.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,61,NA,NA,NA,NA,NA,"c(670222.12582515, 5486448.44880395)",670222.1258251502,5486448.448803949
11152,NA,NA,4604206,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840455,356560765,2429.9919932842363,300.625474.584724.412090.780075,300.625474.584724.412090.780075.274537,ELKR,"{11154,11769,1512,21326}","{EB,MW,WCT}","{EB,WCT}",4,45,0.0028,2405.4663,52.36,49.99,0,5.74,1.13,1.27,4.63,4.95,11.15,5.46,4.93,0.21,0.21,0,0,0,0.21,0,0,0,0,0,16.14,15.49,0,1.74,0.66,0.38,3.3,2.19,7.79,1.81,0.03,0.21,0.21,0,0,NA,0.21,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,62,NA,NA,NA,NA,NA,"c(670020.295952663, 5486840.18447383)",670020.2959526626,5486840.184473829
10994,NA,NA,4604011,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706805334,356547398,2723.9833512541522,300.625474.584724.872887,300.625474.584724.872887.307265,ELKR,"{13038,10997,10987}",NA,NA,3,11,0.1316,408.717,10.74,10.61,NA,NA,0,0,0.19,0.53,1.6,0.59,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,2.12,NA,NA,0,0,0.15,0.49,1.47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,167,NA,NA,NA,NA,NA,"c(644351.00424136, 5586386.00537051)",644351.0042413599,5586386.005370514
8333,NA,NA,4601099,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706841292,356560765,3892.8069843668877,300.625474.584724.412090.780075,300.625474.584724.412090.780075.422890,ELKR,"{11167,3232,11151,11152,11154,11769,1512,21326}","{EB,MW,WCT}","{EB,WCT}",4,32,0.0462,1503.1779,38.46,36.09,0,5.74,1.13,0.94,3.43,4.4,5.96,4.2,4.14,23.79,22.81,0,3.48,0.67,0.66,3.25,3.97,4.2,2.96,3,8.79,8.14,0,1.74,0.66,0.05,2.11,1.64,3.37,0.98,0,8.73,8.08,0,1.74,NA,0.05,2.11,1.64,3.37,0.92,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,63,NA,NA,NA,NA,NA,"c(670344.209451786, 5485535.99926497)",670344.2094517855,5485535.999264968
7736,NA,NA,4600441,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839111,356563592,7358.711616815823,300.625474.584724.412090.745541,300.625474.584724.412090.745541.598780,ELKR,"{7733,7747,7737,7752,7731,7735,7746,7730,12916,21326}","{EB,WCT}",NA,4,17,0.0087,959.4223,20.46,20.26,0,0,0.2,0.36,1.25,0.34,3.56,2.79,2.15,0.18,0.18,0,0,0,0.19,0,0,0,0,0,3.06,3.06,0,0,0,0.21,0.91,0.03,1.49,0.42,0,0.19,0.19,0,0,NA,0.19,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,64,NA,NA,NA,NA,NA,"c(673023.969701498, 5489386.98306419)",673023.9697014976,5489386.98306419
7500,NA,NA,4600126,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835561,356561989,1718.6059453711023,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.150331,ELKR,"{13168,7999,13171,7640}","{RB,WCT}","{CT,EB,RB,WCT}",4,21,0,2185.9662,36.48,33.72,0,1.93,1.69,4.31,2.12,3.37,6.31,2.29,2.35,0.92,0.93,0,0,0,0.92,-0.01,0,0,0.01,0,14.17,12.66,0,1.93,1.51,4.03,1.83,2.54,3.92,0.35,0,0.92,0.92,0,0,NA,0.92,-0.01,0,0.01,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,65,NA,NA,NA,NA,NA,"c(665182.047889931, 5502231.96354123)",665182.0478899308,5502231.963541232
21374,NA,NA,24734508,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835490,356391328,336.1993892737641,300.625474.584724.412090.240087.140502.204384,300.625474.584724.412090.240087.140502.204384,ELKR,"{21373,7505,7500,13168,7999,13171,7640}",NA,NA,2,2,0.0418,146.2172,3.45,3.39,0,0,0.07,1.3,0.57,0.06,0.58,0.73,0,0.06,0.07,0,0,0,0,0.07,0,0,0,0,2.21,2.14,0,0,0.07,1.3,0.57,0,0.27,0,0,0.06,0.06,0,0,NA,0,0.07,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,66,NA,NA,NA,NA,NA,"c(665210.998976843, 5502507.45969419)",665210.9989768431,5502507.459694193
